provider	xmltv_id	channel_number	canonical_name	alt_names	country	region	category	edge_case	exclude	hd_flag	duplicate_flag	network_group	icon_url	url	notes
CA	2820.stations.xmltv.tvmedia.ca	550	Crave1 - East HD	CRVM1HD|550	CA		Entertainment	False	False	True	True	Specialty	http://cdn.tvpassport.com/image/station/76x28/v2/s33382_h15_ac.png	www.themovienetwork.ca	Duplicate channel ID
CA	4230.stations.xmltv.tvmedia.ca	551	HBO1 HD	HBO1HD|551	CA		Entertainment	False	False	True	True	Specialty	http://cdn.tvpassport.com/image/station/76x28/v2/s61568_h15_ab.png	www.crave.ca	Duplicate channel ID
CA	4230.stations.xmltv.tvmedia.ca	552	HBO1 HD	HBO1HD|552	CA		Entertainment	False	False	True	True	Specialty	http://cdn.tvpassport.com/image/station/76x28/v2/s61568_h15_ab.png	www.crave.ca	Duplicate channel ID
CA	3613.stations.xmltv.tvmedia.ca	553	STARZ1 - East HD	STARZ1HD|553	CA		Movies	False	False	True	True	Specialty	http://cdn.tvpassport.com/image/station/76x28/v2/s49338_h15_ad.png		Duplicate channel ID
CA	7137.stations.xmltv.tvmedia.ca	554	Crave3 - East HD	CRVM3-HD|554	CA		Entertainment	False	False	True	True	Specialty	http://cdn.tvpassport.com/image/station/76x28/v2/s65990_h15_ad.png	www.themovienetwork.ca	Duplicate channel ID
CA	7139.stations.xmltv.tvmedia.ca	555	Crave2 - East HD	CRVM2-HD|555	CA		Entertainment	False	False	True	True	Specialty	http://cdn.tvpassport.com/image/station/76x28/v2/s65988_h15_ad.png	www.themovienetwork.ca	Duplicate channel ID
CA	10781.stations.xmltv.tvmedia.ca	556	Crave4 HD	CRVM4HD|556	CA		Entertainment	False	False	True	False	Specialty	http://cdn.tvpassport.com/image/station/76x28/crave4.png	www.themovienetwork.ca	
CA	10783.stations.xmltv.tvmedia.ca	557	STARZ2 - East HD	STARZ2EHD|557	CA		Movies	False	False	True	False	Specialty	http://cdn.tvpassport.com/image/station/76x28/v2/s77045_h15_ac.png	www.starz.ca	
CA	4838.stations.xmltv.tvmedia.ca	558	Super Channel Fuse HD	SCHUSE-HD|558	CA		Entertainment	False	False	True	True	Specialty	http://cdn.tvpassport.com/image/station/76x28/v2/s58882_h15_ab.png	www.superchannel.ca	Duplicate channel ID
CA	4839.stations.xmltv.tvmedia.ca	559	"Super Channel Heart & Home	 HD"	SCHD2|559	CA		Entertainment	False	False	True	True	Specialty	http://cdn.tvpassport.com/image/station/76x28/v2/s58890_h15_ab.png	www.superchannel.ca	Duplicate channel ID
CA	10893.stations.xmltv.tvmedia.ca	560	Super Channel Vault HD	VAULT-HD|560	CA		Entertainment	False	False	True	False	Specialty	http://cdn.tvpassport.com/image/station/76x28/v2/s80167_h15_ac.png	www.superchannel.ca	
CA	10894.stations.xmltv.tvmedia.ca	561	Super Channel Quest HD	SCGNX|561	CA		Entertainment	False	False	True	False	Specialty	http://cdn.tvpassport.com/image/station/76x28/v2/s80168_h15_ad.png	www.superchannel.ca	
CA	7807.stations.xmltv.tvmedia.ca	562	MovieTime HD	MTIME|562	CA		Movies	False	False	True	False	Specialty	http://cdn.tvpassport.com/image/station/76x28/v2/s67190_h15_ab.png		
CA	10027.stations.xmltv.tvmedia.ca	565	FX Networks Canada HD	FXHD|565	CA		Entertainment	False	False	True	False	FX	http://cdn.tvpassport.com/image/station/76x28/v2/s73682_h15_aa.png	www.fxcanada.ca	
CA	13401.stations.xmltv.tvmedia.ca	566	FXX Canada HD	FXX-HD|566	CA		Entertainment	False	False	True	False	FX	http://cdn.tvpassport.com/image/station/76x28/v2/s87894_h15_aa.png		
CA	4194.stations.xmltv.tvmedia.ca	568	Global BC HD	CHANHD|568	CA		Entertainment	False	False	True	False	Global	http://cdn.tvpassport.com/image/station/76x28/v2/s60121_h15_ab.png		
CA	4794.stations.xmltv.tvmedia.ca	570	WPIX New York (SUPERSTATION) HD	WPIX-HD|570	US	SUPERSTATION	Entertainment	False	False	True	False	Specialty	http://cdn.tvpassport.com/image/station/76x28/v2/s11779_h15_aa.png		
CA	3662.stations.xmltv.tvmedia.ca	571	WSBK (TV-38) Boston HD	WSBK-HD|571	US	TV-38	Entertainment	False	False	True	False	Specialty	http://cdn.tvpassport.com/image/station/76x28/v2/s32723_h9_ab.png		
CA	5682.stations.xmltv.tvmedia.ca	572	KTLA Los Angeles, CA HD	KTLA-HD|572	US		Entertainment	False	False	True	False	Specialty	http://cdn.tvpassport.com/image/station/76x28/v2/s53098_h15_ac.png	www.ktla.com	
CA	8451.stations.xmltv.tvmedia.ca	574	USA Network (CAN) HD	USA-HD|574	CA	CAN	Entertainment	False	False	True	False	Specialty	http://cdn.tvpassport.com/image/station/76x28/v2/s15098_h15_ac.png	https://www.ctv.ca/usa-network	
CA	10042.stations.xmltv.tvmedia.ca	575	CTV Sci-Fi HD	CTVSc-HD|575	CA		Entertainment	False	False	True	False	CTV	http://cdn.tvpassport.com/image/station/76x28/v2/s72484_h15_ac.png	WWW.SPACECAST.COM	
CA	6797.stations.xmltv.tvmedia.ca	576	CTV Drama HD	CTVDR-HD|576	CA		Entertainment	False	False	True	False	CTV	http://cdn.tvpassport.com/image/station/76x28/v2/s73549_h15_ab.png	www.bravo.ca	
CA	6781.stations.xmltv.tvmedia.ca	578	Wild TV HD	WILDHD|578	CA		Entertainment	False	False	True	False	Specialty	http://cdn.tvpassport.com/image/station/76x28/v2/s66357_h15_ac.png	www.wildtv.ca	
CA	8435.stations.xmltv.tvmedia.ca	579	NASA Public Educational Channel HD	NASA1-HD|579	CA		Entertainment	False	False	True	False	Specialty	http://cdn.tvpassport.com/image/station/76x28/v2/s12553_h15_aa.png	www.nasa.gov	
CA	8399.stations.xmltv.tvmedia.ca	580	TVO (TV Ontario) HD	TVO-HD|580	CA	TV Ontario	Entertainment	False	False	True	False	Specialty	http://cdn.tvpassport.com/image/station/76x28/v2/s10119_h15_ab.png	www.tvo.org/eng/default.html	
CA	3905.stations.xmltv.tvmedia.ca	581	CTV Vancouver, BC HD	CIVTHD|581	CA		Entertainment	False	False	True	False	CTV	http://cdn.tvpassport.com/image/station/76x28/v2/s44786_h15_aa.png		
CA	6257.stations.xmltv.tvmedia.ca	582	CBC (CBUT) Vancouver, BC HD	CBUT-HD|582	CA	CBUT	Entertainment	False	False	True	False	CBC	http://cdn.tvpassport.com/image/station/76x28/v2/s10084_h15_ab.png	www.vancouver.cbc.ca/	
CA	3936.stations.xmltv.tvmedia.ca	583	CITY Vancouver, BC HD	CKVUHD|583	CA		Entertainment	False	False	True	False	Citytv	http://cdn.tvpassport.com/image/station/76x28/v2/s10136_h15_aa.png	www.citytv.com/vancouver	
