provider	xmltv_id	channel_number	canonical_name	alt_names	country	region	category	edge_case	exclude	hd_flag	duplicate_flag	network_group	icon_url	url	notes
US	35864.stations.xmltv.tvmedia.ca		HSN (KCAL-TV4) Los Angeles, CA	KCAL-TV4|9-4	US	KCAL-TV4	Entertainment	False	False	False	False	Specialty	http://cdn.tvpassport.com/image/station/76x28/v2/s10269_h15_ab.png	https://losangeles.cbslocal.com/	
US	35865.stations.xmltv.tvmedia.ca		QVC (KCAL-TV5) Los Angeles, CA	KCAL-TV5|9-5	US	KCAL-TV5	Entertainment	False	False	False	False	Specialty	http://cdn.tvpassport.com/image/station/76x28/v2/s11069_h15_ad.png		
US	11156.stations.xmltv.tvmedia.ca		US Armenia (KIIO-LD) Los Angeles, CA	KIIO-LD|10-1	US	KIIO-LD	Entertainment	False	False	False	False	Specialty			
US	11889.stations.xmltv.tvmedia.ca		ARTN (KIIO-LD2) Los Angeles, CA	KIIO-LD2|10-2	US	KIIO-LD2	Entertainment	False	False	False	False	Specialty			
US	18785.stations.xmltv.tvmedia.ca		amga TV (KIIO-LD6) Los Angeles, CA	KIIO-LD6|10-6	US	KIIO-LD6	Entertainment	False	False	False	False	Specialty			
US	1949.stations.xmltv.tvmedia.ca		FOX (KTTV) Los Angeles, CA	KTTV|11-1	US	KTTV	Entertainment	False	False	False	False	US Network	http://cdn.tvpassport.com/image/station/76x28/v2/s10212_h15_ab.png	www.myfoxla.com	
US	38510.stations.xmltv.tvmedia.ca		Fox Weather (KTTV2) Los Angeles, CA	KTTV2|11-2	US	KTTV2	Entertainment	False	False	False	False	Specialty	http://cdn.tvpassport.com/image/station/76x28/v3/66342-2064C.png		
US	31502.stations.xmltv.tvmedia.ca		TBD (KTTV3) Los Angeles, CA	KTTV3|11-3	US	KTTV3	Entertainment	False	False	False	False	Specialty	http://cdn.tvpassport.com/image/station/76x28/v2/s102116_h15_ac.png		
US	34448.stations.xmltv.tvmedia.ca		Catchy Comedy (KTTV4) Los Angeles, CA	KTTV4|11-4	US	KTTV4	Entertainment	False	False	False	False	Specialty	http://cdn.tvpassport.com/image/station/76x28/v2/s91415_h15_ab.png		
US	1811.stations.xmltv.tvmedia.ca		MNT (KCOP) Los Angeles, CA	KCOP-TV|13-1	US	KCOP	Entertainment	False	False	False	False	Specialty		WWW.UPN13.COM	
US	11269.stations.xmltv.tvmedia.ca		Buzzr TV (KCOP-TV2) Los Angeles, CA	KCOP-TV2|13-2	US	KCOP-TV2	Entertainment	False	False	False	False	Specialty	http://cdn.tvpassport.com/image/station/76x28/v2/s93430_h15_ab.png	WWW.UPN13.COM	
US	11234.stations.xmltv.tvmedia.ca		Movies! (KCOP-TV3) Los Angeles, CA	KCOP-TV3|13-3	US	KCOP-TV3	Movies	False	False	False	False	Specialty	http://cdn.tvpassport.com/image/station/76x28/v2/s81275_h15_ab.png	WWW.UPN13.COM	
US	16479.stations.xmltv.tvmedia.ca		H&I (KCOP-TV4) Los Angeles, CA	KCOP-TV4|13-4	US	KCOP-TV4	Entertainment	False	False	False	False	Specialty	http://cdn.tvpassport.com/image/station/76x28/v2/s90401_h15_ad.png	WWW.UPN13.COM	
US	2606.stations.xmltv.tvmedia.ca		ShopHQ (KSCI) Los Angeles, CA	KSCI|18-1	US	KSCI	Entertainment	False	False	False	False	Specialty	http://cdn.tvpassport.com/image/station/76x28/v2/s56032_h15_ac.png	www.kscitv.com	
US	11168.stations.xmltv.tvmedia.ca		SBS (KSCI-DT2) Long Beach, CA	KSCI2|18-2	CA	KSCI-DT2	Entertainment	False	False	False	False	Specialty			
US	11164.stations.xmltv.tvmedia.ca		MBC-D (KSCI-DT3)	KSCI3|18-3	CA	KSCI-DT3	Entertainment	False	False	False	False	Specialty	http://cdn.tvpassport.com/image/station/76x28/v2/s70622_h15_aa.png	www.kscitv.com	
US	11163.stations.xmltv.tvmedia.ca		CGN (KSCI-DT4) Los Angeles, CA	KSCI4|18-4	US	KSCI-DT4	Entertainment	False	False	False	False	Specialty			
US	10352.stations.xmltv.tvmedia.ca		US Armenia (KSCI-DT5) Los Angeles	KSCI5|18-5	US	KSCI-DT5	Entertainment	False	False	False	False	Specialty		www.kscitv.com	
US	10349.stations.xmltv.tvmedia.ca		ARTN (KSCI7) Los Angeles, CA	KSCI7|18-7	US	KSCI7	Entertainment	False	False	False	False	Specialty		www.kscitv.com	
US	11167.stations.xmltv.tvmedia.ca		LA 18.8 (KSCI-DT8)	KSCI8|18-8	CA	KSCI-DT8	Entertainment	False	False	False	False	Specialty	http://cdn.tvpassport.com/image/station/76x28/v2/s14948_h15_ae.png	www.vvtv.com	
US	11166.stations.xmltv.tvmedia.ca		South Korean (KSCI-DT9)	KSCI9|18-9	CA	KSCI-DT9	Entertainment	False	False	False	False	Specialty	http://cdn.tvpassport.com/image/station/76x28/v2/s67676_h15_aa.png		
US	11169.stations.xmltv.tvmedia.ca		SonLife Network (KNLA) Los Angeles, CA	KNLA-CD|20-1	US	KNLA	Entertainment	False	False	False	False	Specialty	http://cdn.tvpassport.com/image/station/76x28/v2/s67676_h15_aa.png		
US	11181.stations.xmltv.tvmedia.ca		CEN (KNLA-CD2) Los Angeles, CA	KNLA-CD2|20-2	US	KNLA-CD2	Entertainment	False	False	False	False	Specialty	http://cdn.tvpassport.com/image/station/76x28/v2/s183094_h9_aa.png		
US	11183.stations.xmltv.tvmedia.ca		DIYA TV (KNLA-CD3) Los Angeles, CA	KNLA-CD3|20-3	US	KNLA-CD3	Entertainment	False	False	False	False	Specialty			
US	18590.stations.xmltv.tvmedia.ca		US Armenia (KNLA-DT5) Los Angeles, CA	KNLA-CD5|20-5	US	KNLA-DT5	Entertainment	False	False	False	False	Specialty			
US	18591.stations.xmltv.tvmedia.ca		LA 18.8 (KNLA-DT6) Los Angeles, CA	KNLA-CD6|20-6	US	KNLA-DT6	Entertainment	False	False	False	False	Specialty	http://cdn.tvpassport.com/image/station/76x28/v2/s56032_h15_ac.png		
US	10693.stations.xmltv.tvmedia.ca		Canal 22 (KWHY-TV) Los Angeles, CA	KWHY-TV|22-1	US	KWHY-TV	Entertainment	False	False	False	False	Specialty	http://cdn.tvpassport.com/image/station/76x28/v2/s10820_h15_ac.png		
US	11173.stations.xmltv.tvmedia.ca		Heartland (KWHY-TV2) Los Angeles, CA	KWHY-TV2|22-2	US	KWHY-TV2	Entertainment	False	False	False	False	Specialty	http://cdn.tvpassport.com/image/station/76x28/v2/s33652_h15_aa.png		
US	18325.stations.xmltv.tvmedia.ca		KWHY-DT3 Los Angeles, CA	KWHY-TV3|22-3	US		Entertainment	False	False	False	False	Specialty		WWW.KWHY.COM	
US	18326.stations.xmltv.tvmedia.ca		KWHY-TV4 Los Angeles, CA	KWHY-TV4|22-4	US		Entertainment	False	False	False	False	Specialty		WWW.KWHY.COM	
US	16487.stations.xmltv.tvmedia.ca		Majestadtv (KWHY-DT5) Los Angeles, CA	KWHY-TV5|22-5	US	KWHY-DT5	Entertainment	False	False	False	False	Specialty		WWW.KWHY.COM	
US	18327.stations.xmltv.tvmedia.ca		KWHY-TV6 Los Angeles, CA	KWHY-TV6|22-6	US		Entertainment	False	False	False	False	Specialty			
US	16488.stations.xmltv.tvmedia.ca		KWHY-TV7 Los Angeles, CA	KWHY-TV7|22-7	US		Entertainment	False	False	False	False	Specialty			
US	2610.stations.xmltv.tvmedia.ca		PBS (KVCR) San Bernardino, CA	KVCR-DT|24-1	CA	KVCR	Entertainment	True	False	False	False	PBS	http://cdn.tvpassport.com/image/station/76x28/v2/s32356_h15_ac.png	www.kvcr.org/	
US	11220.stations.xmltv.tvmedia.ca		FNX (KVCR-DT2) San Bernardino, CA	KVCR-DT2|24-2	CA	KVCR-DT2	Entertainment	False	False	False	False	Specialty	http://cdn.tvpassport.com/image/station/76x28/v2/s82462_h9_aa.png	www.kvcr.org/	
US	11222.stations.xmltv.tvmedia.ca		Empire PBS (KVCR-DT3) San Bernardino, CA	KVCR-DT3|24-3	CA	KVCR-DT3	Entertainment	True	False	False	False	PBS		www.kvcr.org/	
US	11224.stations.xmltv.tvmedia.ca		Create (KVCR-DT4) San Bernardino, CA	KVCR-DT4|24-4	CA	KVCR-DT4	Entertainment	False	False	False	False	Specialty	http://cdn.tvpassport.com/image/station/76x28/v2/s48990_h15_aa.png	www.kvcr.org/	
US	11184.stations.xmltv.tvmedia.ca		HSN (KNET) Los Angeles, CA	KNET-CD|25-1	US	KNET	Entertainment	False	False	False	False	Specialty			
US	18601.stations.xmltv.tvmedia.ca		"KNET-CD2 ""CitiCable3"" Los Angeles, CA"	KNET-CD2|25-2	US		Entertainment	False	False	False	False	Specialty	http://cdn.tvpassport.com/image/station/76x28/v2/s175506_h15_aa.png	WWW.WORLDTELEVISION.COM	
US	11226.stations.xmltv.tvmedia.ca		DIYA TV (KNET-CD11) Los Angeles, CA	KNET-CD11|25-11	US	KNET-CD11	Entertainment	False	False	False	False	Specialty	http://cdn.tvpassport.com/image/station/76x28/v2/s86867_h15_aa.png		
US	18599.stations.xmltv.tvmedia.ca		US Armenia (KNET-DT12) Los Angles, CA	KNET-CD12|25-12	CA	KNET-DT12	Entertainment	False	False	False	False	Specialty			
US	18459.stations.xmltv.tvmedia.ca		Jewelry TV (KSFV) Los Angeles, CA	KSFV-CD|27-1	US	KSFV	Entertainment	False	False	False	False	Specialty	http://cdn.tvpassport.com/image/station/76x28/v2/s159817_h15_aa.png		
US	18460.stations.xmltv.tvmedia.ca		Corner Store (KSFV-CD3) Los Angeles, CA	KSFV-CD3|27-3	US	KSFV-CD3	Entertainment	False	False	False	False	Specialty	http://cdn.tvpassport.com/image/station/76x28/v2/s16604_h15_ab.png		
