provider	xmltv_id	channel_number	canonical_name	alt_names	country	region	category	edge_case	exclude	hd_flag	duplicate_flag	network_group	icon_url	url	notes
US	632.stations.xmltv.tvmedia.ca	562	Cinemax - Eastern Feed	MAX1|562	CA		Entertainment	False	False	False	False	Specialty	http://cdn.tvpassport.com/image/station/76x28/v2/s10120_h15_ab.png		
US	634.stations.xmltv.tvmedia.ca	564	Cinemax Hits Eastern	MAXEHIT|564	CA		Entertainment	False	False	False	False	Specialty	http://cdn.tvpassport.com/image/station/76x28/v3/10121-4F12.png		
US	665.stations.xmltv.tvmedia.ca	575	Paramount+ with Showtime - Eastern Feed	PARSHO|575	CA		Entertainment	False	False	False	False	Specialty	http://cdn.tvpassport.com/image/station/76x28/v2/s11115_h15_ad.png		
US	1387.stations.xmltv.tvmedia.ca	577	Showtime 2 - Eastern	SHO2|577	CA		Entertainment	False	False	False	False	Specialty	http://cdn.tvpassport.com/image/station/76x28/v2/s11116_h15_aa.png		
US	2077.stations.xmltv.tvmedia.ca	579	SHOXBET - Eastern	SHOBET|579	CA		Entertainment	False	False	False	False	Specialty	http://cdn.tvpassport.com/image/station/76x28/v2/s20622_h15_ad.png		
US	1615.stations.xmltv.tvmedia.ca	581	Showtime Extreme - Eastern	SHOWEX|581	CA		Entertainment	False	False	False	False	Specialty	http://cdn.tvpassport.com/image/station/76x28/v2/s18086_h15_aa.png		
US	2272.stations.xmltv.tvmedia.ca	583	Showtime Next - Eastern	NEXT|583	CA		Entertainment	False	False	False	False	Specialty	http://cdn.tvpassport.com/image/station/76x28/v2/s25270_h15_ac.png	https://www.paramountpluswithshowtime.com/	
US	1956.stations.xmltv.tvmedia.ca	584	Showtime Family Zone - Eastern	SHOFZ|584	CA		Entertainment	False	False	False	False	Specialty	http://cdn.tvpassport.com/image/station/76x28/v2/s25274_h15_ac.png		
US	2273.stations.xmltv.tvmedia.ca	585	Showtime Women - Eastern	SHO-WE|585	CA		Entertainment	False	False	False	False	Specialty	http://cdn.tvpassport.com/image/station/76x28/v2/s25272_h15_ac.png		
US	666.stations.xmltv.tvmedia.ca	590	TMC (US) - Eastern Feed	TMC|590	CA	US	Entertainment	False	False	False	False	Specialty	http://cdn.tvpassport.com/image/station/76x28/v2/s11160_h15_aa.png		
US	4350.stations.xmltv.tvmedia.ca	592	TMC Xtra - Eastern	TMCX|592	CA		Entertainment	False	False	False	False	Specialty	http://cdn.tvpassport.com/image/station/76x28/v2/s17663_h15_aa.png		
US	1306.stations.xmltv.tvmedia.ca	639	Univision - Pacific Feed	UNI|639	CA		Entertainment	False	False	False	False	Specialty	http://cdn.tvpassport.com/image/station/76x28/v2/s11118_h15_ab.png	www.univision.com	
US	6566.stations.xmltv.tvmedia.ca	1002	CBS (WBBM) Chicago, IL HD	WBBM-HD|1002	CA	WBBM	Entertainment	False	False	True	True	US Network	http://cdn.tvpassport.com/image/station/76x28/v2/s10098_h15_ac.png	www.cbs2chicago.com/	Duplicate channel ID
US	6492.stations.xmltv.tvmedia.ca	1005	NBC (WMAQ) Chicago, IL HD	WMAQ-HD|1005	CA	WMAQ	Entertainment	False	False	True	True	US Network	http://cdn.tvpassport.com/image/station/76x28/v2/s11670_h9_aa.png	www.nbc5.com/	Duplicate channel ID
US	5714.stations.xmltv.tvmedia.ca	1007	ABC (WLS) Chicago, IL HD	WLS-HD|1007	CA	WLS	Entertainment	False	False	True	True	US Network	http://cdn.tvpassport.com/image/station/76x28/v2/s10003_h15_ac.png	www.abc7chicago.com/	Duplicate channel ID
US	5881.stations.xmltv.tvmedia.ca	1009	WGN Chicago (LOCAL) HD	CW-TVHD|1009	CA	LOCAL	Entertainment	False	False	True	True	Specialty	http://cdn.tvpassport.com/image/station/76x28/v2/s51306_h15_ac.png	WWW.WGNTV.COM	Duplicate channel ID
US	8584.stations.xmltv.tvmedia.ca	1011	PBS (WTTW) Chicago, IL HD	WTTW-HD|1011	CA	WTTW	Entertainment	True	False	True	True	PBS	http://cdn.tvpassport.com/image/station/76x28/v2/s11039_h15_ab.png	www.networkchicago.com/wttw/	Duplicate channel ID
US	7237.stations.xmltv.tvmedia.ca	1015	HSN  - Home Shopping Network HD	HSN-HD|1015	CA		Entertainment	False	False	True	False	Specialty	http://cdn.tvpassport.com/image/station/76x28/v2/s62077_h15_ab.png		
US	31997.stations.xmltv.tvmedia.ca	1020	FNX (WYCC) Chicago, IL HD	WYCC-HD|1020	CA	WYCC	Entertainment	False	False	True	True	Specialty	http://cdn.tvpassport.com/image/station/76x28/v2/s49582_h9_aa.png	www.ccc.edu/wycc	Duplicate channel ID
US	8582.stations.xmltv.tvmedia.ca	1026	CW26 (WCIU)  Chicago IL HD	WCIU-HD|1026	CA	WCIU	Entertainment	False	False	True	True	Specialty	http://cdn.tvpassport.com/image/station/76x28/v2/s11347_h15_ac.png		Duplicate channel ID
US	8583.stations.xmltv.tvmedia.ca	1032	FOX (WFLD) Chicago, IL HD	WFLD-HD|1032	CA	WFLD	Entertainment	False	False	True	True	US Network	http://cdn.tvpassport.com/image/station/76x28/v2/s10212_h15_ab.png		Duplicate channel ID
US	4633.stations.xmltv.tvmedia.ca	1035	TBN (WWTO) Chicago, IL	WWTO-TV|1035	CA	WWTO	Entertainment	False	False	False	False	Specialty		WWW.TBN.ORG	
US	6542.stations.xmltv.tvmedia.ca	1038	ION (WCPX) Chicago, IL HD	WCPX-HD|1038	CA	WCPX	Entertainment	False	False	True	True	Specialty	http://cdn.tvpassport.com/image/station/76x28/v2/s18633_h15_ad.png	www.iontelevision.com	Duplicate channel ID
US	11339.stations.xmltv.tvmedia.ca	1056	PBS (WYIN) Indiana HD	WYIN-HD|1056	CA	WYIN	Entertainment	True	False	True	True	PBS	http://cdn.tvpassport.com/image/station/76x28/v2/s32356_h15_ac.png		Duplicate channel ID
US	8581.stations.xmltv.tvmedia.ca	1066	UNI (WGBO) Chicago, IL HD	WGBO-HD|1066	CA	WGBO	Entertainment	False	False	True	False	Specialty	http://cdn.tvpassport.com/image/station/76x28/v2/s11118_h15_ab.png	WWW.UNIVISION.NET	
US	4724.stations.xmltv.tvmedia.ca	1111	CNN HD	CNN-HD|1111	CA		Entertainment	True	False	True	True	Specialty	http://cdn.tvpassport.com/image/station/76x28/v2/s58646_h15_ac.png	www.cnn.com	Duplicate channel ID
US	6994.stations.xmltv.tvmedia.ca	1112	HLN HD	HLN-HD|1112	CA		Entertainment	False	False	True	False	Specialty	http://cdn.tvpassport.com/image/station/76x28/v2/s64549_h15_ac.png	www.cnn.com/QUICKNEWS/	
US	6995.stations.xmltv.tvmedia.ca	1113	MS NOW HD	MSNOW-HD|1113	CA		Entertainment	False	False	True	True	Specialty	http://cdn.tvpassport.com/image/station/76x28/v3/64241-1F5E2.png	www.msnbc.com	Duplicate channel ID
US	10294.stations.xmltv.tvmedia.ca	1117	BBC News - North America HD	BBCWHD|1117	CA		News	False	False	True	False	Specialty	http://cdn.tvpassport.com/image/station/76x28/v2/s36844_h15_ad.png	www.bbcworld.com	
US	6119.stations.xmltv.tvmedia.ca	1121	CNBC USA HD	CNBCH|1121	CA		Entertainment	True	False	True	True	US Network	http://cdn.tvpassport.com/image/station/76x28/v3/58780-1CB38.png	www.cnbc.com	Duplicate channel ID
US	6790.stations.xmltv.tvmedia.ca	1122	Bloomberg TV USA HD	BLM-USHD|1122	CA		Entertainment	False	False	True	False	Specialty	http://cdn.tvpassport.com/image/station/76x28/v2/s71799_h15_ab.png	www.bloomberg.com/tv	
US	36439.stations.xmltv.tvmedia.ca	1150	PBS (WTTW2) Chicago, IL Prime HD	WTTW2-HD|1150	CA	WTTW2	Entertainment	True	False	True	True	PBS	http://cdn.tvpassport.com/image/station/76x28/v2/s32356_h15_ac.png		Duplicate channel ID
US	8589.stations.xmltv.tvmedia.ca	1153	PBS (WTTW2) Chicago, IL Prime	WTTW2|1153	CA	WTTW2	Entertainment	True	False	False	True	PBS	http://cdn.tvpassport.com/image/station/76x28/v2/s32356_h15_ac.png		Duplicate channel ID
